,title,topic,stance,comment,parent_id,comment_id,viewpoint
75,Removing the fetus without death,abortion,attack,"I know. Nobody I meet will accept that my religious belief doesn't influence my view on the subject. And I don't want my religion to influence the laws of america any more than I'd want someone elses. I think that based on the laws of murder and killing in this country that a baby in the womb is a person as well.
I've run into arguements on this several times before; the one about whether a baby is conscious or whether there is a mind or soul inside that would make it an actual person. My view is... well, I'll give you a reference to Bernard Nathanson's book. Chapter 10: The Vector Of Life, The Hand Of God
A baby is capable of being born before nine months and before it is fully developed. It might be slow and behind in its mental developement and may not even be able to think of its own. But it is alive, and killing it then would be considered murder. I don't know why it isn't considered the same with babies in the womb.
I know they don't have sex just for procreation. Does that give them the right to kill?
Perhaps you're talking of love. I wouldn't hold it against any man or woman to love, after all, my Mom and Dad had to to make me live.:) But that still doesn't excuse killing. It would see more like selfish love to do things that risk pregnancy and then kill because they want nothing of it. The baby never did anything wrong and didn't suddenly appear of its own will inside the mother. Why should it have to die? So they can do this and be able kill freely?
The overwhelming majority of all abortions, (95%), are done as a means of birth control. 
Only 1% are performed because of rape or incest; 
1% because of fetal abnormalities; 
3% due to the mother's health problems.
I found it here. http://www.abortiontv.com/Misc/AbortionStatistics.htm
If you are willing to allow the death of at least 1.5 million babies around the world, I would think making it illegal and making just that 1% of women carry their babies to birth would be a better idea. It should to you, if I understand you correctly.
I don't deny it does happen. But not as much as you're trying to extrapolate. Look at that site again.
I think more people would be careful about it. Those females who don't have it just for the fun of it. It would reduce abortion rates quite significantly anyway, wouldn't you think so?
And the baby has his/her own body too. The question is this: Does the mother have the right to abort her baby based on concerns for her own body? I'm not saying she can't kill for her own safety (In that debate, only the mother can decide) but if she doesn't have anything to worry about beyond normal pregnancie risks;. Such as disease or infection because of the fetus and such.
I don't care what the woman does with her body as long as she doesn't harm the other one.
You didn't, I was more or less grumbling from one of the arguement brought up in pro-abortionists' debates on the possible concerns of the mother. 
No. But the risk is there 100% of the time, and they do it anyways. Shouldn't the mother (and father of course) be held responsible since they did it? It isn't like someone forced them to and told them to live with it. It's ridiculous to say they should be allowed to kill simply because they didn't do it for pro-creation.
No, no no. You misunderstood me. I agreed with you whole-heartedly on what you said, I meant no sarcasm. Maybe I should think more before adding smilies.
A woman's body has nothing to do with the army, nor does the baby's. I think the definiton of murder should be more like this. ""To kill brutally or inhumanly."" And believe me, the methods used are most certainly inhumane. I'm talking about 2nd trimester or third trimester thing, I'm sure you must understand.
Very true.
Perhaps not always. But there's no way to tell. The thing is this: Are you willing to let it be killed simply because it is incapable of these things?
I cannot condemn her because I think she was deceived. That I admit. I don't let up on the fact that I still believe her actions were wrong.[/QUOTE]
Who is he?
Choice or not, she still is alive and she should let the baby she has to live.",75,76,topic_stance_votes_1
76,Removing the fetus without death,abortion,attack,"[QUOTE=Prototype]If you are willing to allow the death of at least 1.5 million babies around the world, I would think making it illegal and making just that 1% of women carry their babies to birth would be a better idea. It should to you, if I understand you correctly. [QUOTE]
If your mother was raped, got pregnant, and absolutely didn't want the child; it endangered her health, threatened your welfare, would you say, Sorry Mom, since only 1% of women who are raped get abortions, I'm not going to allow you to do that?
Yes. A woman is not a receptacle for baby making. 
Yes, they should be, and sometimes taking responsibility includes an abortion.
I respect that you think the definition of murder should be something else, but it's not. I'm not fond of 3rd trimester abortions, and I understand they happen very rarely for extreme circumstances. What are the methods for 2nd trimester abortions? Aren't they the same for 1st trimester? I don't know. I'll look it up.
Great comedian. Check him out; he was on SNL for awhile.
I think I've said all I can. I encourage you to talk to women and couples about their decisions.",76,77,topic_stance_votes_2
77,Removing the fetus without death,abortion,attack,"You said it wrong. Only 1% of people who have abortions are rape victims, not 1% of rape victims get abortions.
Any of the reasons for abortion are just as frequent in regular conception. The answer is ""No, I will not give you a license to kill for any reason.""
How about, instead of killing the innocent baby to solve the problem, punish the rapist (spelling?) and have him provide for it till birth? 
Then she shouldn't behave like one. After all, she doesn't want a baby, why act like one?
You have a very different responsibility idea than I do.
Nope. 2nd and 3rd trimester's usually require such things as inserting tools into the womb to cut the baby in pieces (and it CAN feel pain now) and sucking them out through a tube. That, or putting a device inside that creates a toxic environment for the baby, killing it slowly. That is inhumane, considering that the baby is not only being killed, but being killed painfully and slowly.
I will, don't worry.
But there's one thing about this whole debate I can't comprehend. You think that a man and woman should be able to have sex willy-nilly for whatever reason and kill whenever they get pregnant because they don't want it. And, you seem to think that outlawing abortion for the other 95%+ that do it for reasons other than rape/incest is unlawful. I have a question regarding that particularly: Do you value the lives of 1.5 million babies over that of just 15,000 mothers?",77,78,topic_stance_votes_1
78,Removing the fetus without death,abortion,attack,"Why not ask the woman what she wants? She's innocent, too. No one wins the abortion debate, remember?
Oh, bloody hell, women have sex for other reasons than to be baby receptacles. 
Do you consent to getting into an accident every time you get in your car? If you need medical assistance after you get into an accident, should it be denied to you? ""Sorry pal, should've worn your seatbelt like we told you since grade school. Can't help you out,"" said the EMT. ""Suffer the consequences of your actions.""
I'm not sure I completely understand your question. Are you asking if I value the mother's lives more than the feti they abort? Where do your numbers come from? Could you rephrase? Thanks in advance...",78,79,topic_stance_votes_2
79,Removing the fetus without death,abortion,attack,"I would only consider that an option if the woman would die if the baby remained inside her. Neither has to die, but they choose to kill the baby because it was forced on them.
I KNOW THAT ALREADY!!!!
I know, I know, I know...
And babies aren't born to be killed by their sex-driven Moms who don't give a care for their life in the first place.
An accident is one thing. Deliberate actions are required to get pregnant. 
Check this site again: http://www.abortiontv.com/Misc/AbortionStatistics.htm
By the way, the numbers I've seen seem to fluctuate in the 1.3 - 1.4 - 1.5 million everywhere, but 1.5 seems the highest.
What the question asks is whether you think, in the cases of rape and incest, would you make abortion legal for just that 1% of women? 1.3-5 million babies are aborted since it's legal. Wouldn't outlawing it and saving over a million lives be a better idea than to make abortion legal for just that 13-15 thousand Moms? The moms lives aren't in danger from it.",79,80,topic_stance_votes_1
80,Removing the fetus without death,abortion,attack,"You mean you wouldn't even ask the woman what she wanted? After she was raped? That's pretty harsh. I guess you're one with the rapist; not giving her a choice about her own body. Feel the force. Welcome to reality.
This sentence make any sense (babies aren't born to be killed..huh?). Plus, the tidbit about sex driven Moms is ridiculous. You seem to think that people are irresponsibly frolicking around in bed without the slightest care all the time.
You deliberately got in the car. You knew what the consequences could be. 
Would I make abortion legal for just that one percent of women raped? I think my answer has already been stated, but I'll say it again; even if it's just one woman that was raped of course. Why would you deny her choice based on the idea that her predicament is so unlikely? Can you think of any other circumstance that happens?
It's not as easy as you think. Why do you think you can decide that ""moms lives aren't in danger from it""? 
I'm not even sure why you're asking me this. You know I'm pro-choice. emoticonXConfused",80,81,topic_stance_votes_2
81,Removing the fetus without death,abortion,attack,"But you haven't spoken one teeny little word about the SEX-DRIVEN DADS WHO DON'T GIVE A CARE FOR THEIR LIFE IN THE FIRST PLACE!!!
Why are you discriminating against SEX-DRIVEN DADS WHO DON'T GIVE A CARE FOR THEIR LIFE IN THE FIRST PLACE?
Maybe all SEX-DRIVEN DADS WHO DON'T GIVE A CARE FOR THEIR LIFE IN THE FIRST PLACE should be summarily rounded up and castrated and that would end the problem forever!
Right?",80,82,topic_stance_votes_2
82,Removing the fetus without death,abortion,attack,"I didn't 'not' mention the Dad in the first place. I just mentioned the Mom. I feel the Father should be equally responsible for the baby too, I'm not discriminating. Don't make assumptions like this.",82,83,topic_stance_votes_1
83,Removing the fetus without death,abortion,attack,"THE BABY IS NOT HER BODY!!!
No. I dont'. 
Not correct. Consequences from YOUR own actions are your own fault. An accident is a different thing. Having sex almost gaurantees pregnancy, but driving a car does not gaurantee an accident.
Her baby is not her body so it's not her choice.
Plus, I think you pretty much answered my question. You believe it's better to keep abortion legal and allow the deaths of 1.3-5 million babies than illegalizing it and making only 1% of abortion mothers live for just 9 months pregnant. (Nothing like Death !!!)
I guess your mind is made up here, so I won't try and convince you further. 
Just being raped and conceiveing from it doesn't automatically put her life in danger. I'm stating a fact, not an opinion.",81,84,topic_stance_votes_1
84,Removing the fetus without death,abortion,attack,"No need to shout.
The baby is not her body, you're right. (Hey, we agree!)
It's too bad that this circumstance happens. It sucks. However, I would not align myself with a rapist and force a woman to be pregnant after rape. It's absurd, it a violation. I don't care that the fetus is innocent; so is Mom, and she's standing, sentient, with emotions, a life, perhaps other family. Again, I repeat; it's too bad this happens. I'm not encouraging her or any woman to have an abortion, I hate abortions; but I would not presume to be more knowledgeable about other people's lives than they are.
Having sex almost guarantees pregnancy? No offense; do you go to a private/religious oriented school? B/c this sound a little like the propaganda I've read that is coming out of schools like this.
Yup, you're right; I'm not interested in passing legislation that would legalize forced pregnancy and mandatory childbirth. Especially for rape victims! 
If it's so morally irreprensible to you, why not let the women worry about their morality? Why do you feel you need to push your own morality? The women are the ones that have to live with it. Seriously; I've asked this question several time to several different people and have never really gotten an answer. Thanks in advance.
If you've gotten anything from this, I hope it's the understanding that not everything is cut and dry, black and white. Peoples lives are complicated.",84,85,topic_stance_votes_2
85,Removing the fetus without death,abortion,attack,"You don't align yourself with a rapist when you force a few women to carry out their pregnancies. Rather, you're preventing the continuence of violence in the issue. The rapist should be made to do anything finacialy or anything else as punishment. HE forced her to be pregnant, after all.
And death is absurd. The woman stands to lose quite a bit in most cases, I admit. But the baby stands to lose everything altogether. A woman can at least consider the baby's rights to LIVE.
And besides, you're view on this is built on the assumption that every raped woman wants an abortion because of family, emotions or other circumstances in life. That's not altogether true, I'd encourage you to look into exactly how many rape victims had their abortions willing vs. those who had them against their own will.
I don't know how this is relevant. (I don't GO to any school at all by the way)
I respect that, and I'm sure there's nothing wrong with that; other than allowing people to kill. Killing does not cure or stop the violence imposed on the victim.
Let me ask you this. If someone decided it was morally right to kill any family member that might effect their life in a negative way, would you allow them to do whatever they want? 
Punishment for murder in any case in America is a moral in itself. There may be moral views suggesting that killing is justified in the case of revenge. But morals are already used in creating a law that makes killing murder in any case. Nobody complains about morals being pushed on them then.
Morals are not something I'm imposing. Morals are never going to impose law in America, Not anymore. I look at abortion as an act of murder; regardless of circumstances.
I know. But killing is still black to gray and white.",85,86,topic_stance_votes_1
86,Removing the fetus without death,abortion,attack,"Wrong, wrong. I'm pro-choice; which means I promote choice. If a rape victim wants to continue her pregnancy, that's fine with me. If she wants an abortion, that's fine with me. Choice. I'm not promoting abortion. And I've said that before.
It's relevant b/c I want you to know that sex doesn't always guarantee pregnancy. I should have quite a bunch of kids at this point if that were the case. 
You don't go to school? Man, how'd you get so lucky?
So if you're not pushing and promoting your personal beliefs and morals, what are you doing? Don't people disagree with your opinions on what is moral? 
How do you reconcile that?",86,87,topic_stance_votes_2
87,Removing the fetus without death,abortion,attack,"You promote choice, but not abortion? Isn't the particular choice you support the choice to have abortion? I don't think you can support the one without supporting the other at the same time.
It doesn't guarantee pregnancy. But it happens frequently enough. Enough to consider what will happen if it does.
Huh?
Sure they do. And there are some that agree with me too.
Obviously, in an abortion issue, personal beliefs have to be included. There are people out there striving to say an early baby is not a person. That is a personal view. Plus, there is a personal view that the baby is a person from conception. Those are personal views, but currently the first one made the law.
Only pro-lifer are poked in the chest because of their personal views when the pokers themselves don't even realize the reasons that make them pro-abortionists stemmed from their own personal views. So lets stop this personal view thing, pro-abortionists act the same way.",87,88,topic_stance_votes_1
88,Removing the fetus without death,abortion,attack,"I support women's choice; to do with their bodies as they please. I'm not walking around town carrying signs that say ""Have an abortion, they're great!"" or ""Everyone should have an abortion!"" or ""Choose abortion! It's the best choice!""
I support women's choice; no matter what that might be. People can make their own personal decisions without my involvement. Friends can come to me, and I'll support their decisions, even if I don't agree with it.
(You said ""Huh"" to my question; ""how did you get out of school?"") I meant, really, how did you get out of going to school, you lucky bug? :)
I don't think you understand what it means to be pro-choice. You're pushing your morals on the masses. I'm want people to choose their morals. If I was pushing my views, I would be telling people to get an abortion, like you're telling people not to. Instead, I'm encouraging society to allow people to make their own decisions. Does that make sense? It's been a long day.",88,89,topic_stance_votes_2
89,Removing the fetus without death,abortion,support,"The technology is actually very close. Here's an article about artificial womb's from the San Francisco Chronicle 
ECTOGENESIS 
Development of Articial Wombs 
Technology's threat to abortion rights
Sacha Zimmerman
Sunday, August 24, 2003
Cornell University's Dr. Hung-Ching Liu has taken steps toward developing an artificial womb by removing cells from the lining of a woman's womb and then, using hormones, growing layers of these cells on a model of a uterus. The model eventually dissolves, leaving a new, artificial womb that continues to thrive. 
In Japan, Dr. Yoshinori Kuwabara, a professor of obstetrics at Juntendo University, has created an artificial womb. He has successfully delivered goats from this artificial womb after just three weeks of gestation. Kuwabara says that, with enough funding, his ectogenetic chamber could be ready to use on a human fetus within five years. 
Roe vs. Wade is predicated on two basic ideas: a woman's right to privacy (including the right not to be pregnant) and the viability of the fetus -- defined as the ability to survive outside the mother's womb, currently placed at 24 weeks of gestation. 
Complete ectogenesis could dismantle both of these premises. First, it could make Roe's viability issue moot because with ectogenesis a fetus could be technically viable outside the mother's womb from the moment of conception. 
That would surely impact the other idea underpinning Roe: a woman's right to privacy. With ectogenesis, an unwanted fetus, rather than being aborted, could be removed from a woman and placed in an ectogenetic chamber to be adopted later. The woman's right to privacy would arguably not be invaded because removing the fetus to implant in an artificial womb need not be any more invasive than the abortion she was originally seeking. 
As bioethicists Peter Singer and Deane Wells write of ectogenesis in their book ""Making Babies: The New Science and Ethics of Conception"" (Charles Scribner's Sons, 1985), ""Freedom to choose what is to happen to one's body is one thing; freedom to insist on the death of a being that is capable of living outside of one's body is another."" 
The pro-choice movement is ignoring the prospect of ectogenesis at its own peril. If and when ectogenesis becomes a reality, it will redefine the abortion debate. 
Just consider the issue of viability: 41 states ban abortion after viability. If ectogenesis is achieved, will abortion become illegal in each of those states? Many pro-lifers will certainly be prepared to argue yes. Isn't it about time pro-choicers start thinking of what they will say in response? 
Sacha Zimmerman writes for the New Republic, where a version of this article first appeared. 
Here's the full article:
http://www.sfgate.com/cgi-bin/articl...4/IN273768.DTL
or google ""artificial womb's"", you'll find plenty of news articles on the subject.",1,90,topic_stance_votes_2
90,Removing the fetus without death,abortion,attack,"Oh, I get it now. I though when you said ""pro-choice"" you meant the choice to have an abortion. I see now.
I do homeschool work. I do study math, english, science ect. My Mom chose to do homeschooling because of personal reasons.
Allowing people to make their own decisions is fine. That I agree with. I guess I have a better understanding now of how the pro-choice person is.
But I still hold my belief that morals play a part in this issue, whether it's constitutional or not. There is eventually going to be a moral absolute in the ultimate debate on this, regardless of moral-less people. The law is already built on morals, I don't think anything unconstitutional would be commited by prohibiting it.",89,91,topic_stance_votes_1
91,Removing the fetus without death,abortion,attack,"Law is not ""Built on Morals"".",91,92,topic_stance_votes_2
92,Removing the fetus without death,abortion,attack,"True, but it will require morals once the abortion issue is finally settled. You can disagree with me of course, but that's what I believe will happen.",92,93,topic_stance_votes_1
93,Removing the fetus without death,abortion,attack,"Do you assume that those who follow those morals that are prescribed by religion are the only people who have morals? Don't you realize that most people, whether or not they are Christian, whether or not they are even at all religious, have a sense of morals - a sense of what is ""good"" and ""bad"" in human behaviour. Why should your sense of morals be the only one that is considered valid?
Unfortunately, the term ""morals"" seems to have been hijacked by the religious right to mean a certain rigid, code of morals prescribed by certain sects of Christianity. Most pro-choice people simply have a different set of morals than you do.",91,94,topic_stance_votes_2
94,Removing the fetus without death,abortion,attack,"Just stop it there. No I don't, I don't believe I implied that either.",94,95,topic_stance_votes_1
95,Removing the fetus without death,abortion,attack,"Could you please clarify what you mean when you say ""moral-less people""? What is a moral-less person?
-------------------------------------------------------------------------
Currently, the law which you say ""is already built on morals"" allows for abortions. So...maybe you'd like a chance to reconsider your statement:
",95,96,topic_stance_votes_2
96,Removing the fetus without death,abortion,attack,"A person without morals.
Remember that I said morals. I did not say ""good"" morals or ""my"" morals. The fact is that it is, trying to completely obstruct morals from the law is futile.",96,97,topic_stance_votes_1
97,Removing the fetus without death,abortion,attack,"I've never met or heard of a person without morals. Have you? I'm sure you mean people without what in your opinion are ""good"" morals.
------------------------------------------------------------------------
emoticonXConfused",97,98,topic_stance_votes_2
98,Removing the fetus without death,abortion,attack,"Well, I might have jumped the gun a bit in assuming that your morals come purely from religion. Mainly, I was reacting to a general trend among pro-life posts that seems to assume that people who are pro-choice are not moral. I, personally, have never met a pro-choice person who didn't have a code of ethics about right and wrong behavior (i.e. morals). 
I would agree that, in essence, legislators vote to pass laws based on their inherent sense of ethics. This sense of ethics might have been inspired by religion, or by rational deliberation, or by instinctual reactions (ex. there are many examples of animals essentially sacrificing their needs for the needs of the group, so instinct does play a role in our sense of morality). However, it is against the constitution for laws to be introduced which purely promote a particular religious point of view, without having general reasons behind them as well.",95,99,topic_stance_votes_2
99,Removing the fetus without death,abortion,attack,"If you're confused by my last post, I'll explain it.
Trying to use a moral to impose a law will never work. Morals are included, but if you gave that as one of your main reasons for creating a law, they would never allow it.",98,100,topic_stance_votes_1
100,Removing the fetus without death,abortion,attack,"That is correct. I wouldn't want anyone else's religion dominating my legal life either. Morals are different, obviously. But you are right, morals often stem from religious beliefs, but particular religion influencing a law shouldn't be allowed.",99,101,topic_stance_votes_1
101,Removing the fetus without death,abortion,attack,"[QUOTE=Another opinion]Well, I might have jumped the gun a bit in assuming that your morals come purely from religion. Mainly, I was reacting to a general trend among pro-life posts that seems to assume that people who are pro-choice are not moral. I, personally, have never met a pro-choice person who didn't have a code of ethics about right and wrong behavior (i.e. morals). 
[quote] I have never met a pro-choice person with the correct code of ethics.
This isn't true. If Church X is the only church that thinks the color blue is immoral and State Y decides to introduce a law banning the color blue then this isn't unconstitutional. Now if the law said ""anything that Church X said is immoral is against the law"" then this would not fly with the US constitution.",99,102,topic_stance_votes_1
102,Removing the fetus without death,abortion,attack,"Morals can be inspired by religious belief, but I would think that those morals that are inspired by religious religious belief fall in at least two general categories:
1) Morals that would still be held even if the person didn't hold those religious beliefs. For example, morals against killing other innocent people hold across almost all segments of humanity. You don't need to believe in God or any supernatural existence to feel that killing innocents is wrong. I have no problem with these types of morals playing a role in the decisions of legislators. As long as there is objective non-religious reasoning behind a particular moral stance, then I would not have major objections in its being considered.
2) Morals that are specific to a particular religion. For example, the requirement of some religions not to eat pork. I would not condone any law that says ""You are not allowed to eat pork because our religion tells us we can't"". There has to be some general reason - ex. I heard that such religious restrictions were put in place to begin with since pork quickly went bad and made people ill. It would be similar to our laws against injesting certain harmful drugs. Where abortion-law is concerned, I would say that a law that says that ""Newly fertilized eggs should not be aborted since certain sects of Christianity believe that the soul enters upon conception"" would be an imposition of a religious position, and would thus be against the constitution. On the other hand, if one makes a law that says ""We value a newly fertilized egg enough to protect it by law since it has the potential of becoming a person"" - that is a more general judgement call which, though I disagree with it, would still be a valid arguement to present.",101,103,topic_stance_votes_2
103,Removing the fetus without death,abortion,attack,"Considering that your definition of the term ""correct"" code of ethics is simply your own opinion, then I could say the same thing: I have never met a pro-life person with the correct code of ethics. Much of what we are debating in these abortion threads is precisely what our ethics are behind our choices of where we stand on abortion. Whether those ethical codes are right or wrong depend on your assumptions. You simply assume different things than I do. For example, from an earlier discussion, you seemed to assume that a mental existence might be possible early on in the pregnancy whereas I don't.
If State Y banned the color blue for PURELY religious reasons, that would be against the constitution. Whereas, if State Y banned the color blue because Church X was pushing for it (which drew attention to that color) AND because there were general reasons to outlaw it, then that would be ok.",102,104,topic_stance_votes_2
104,Removing the fetus without death,abortion,attack,"I don't think it is my opinionat all. I believe in an absolute right and wrong. I never set my opinions as the absolute either.
I don't know of any law that had a ""reasons"" list attached to it. If a state rep, for example, voted to ban color blue for purely religious reasons than that is fine. Even if all the state reps thought this way this, the banning of color blue would neither be respecting the establishment of a religion nor would it be preventing the free exercise of a religion. There is nothing in the constitution that states you can't make an idea from a religion a law...it just says you can't make that religion the religion of the land.",104,105,topic_stance_votes_1
105,Removing the fetus without death,abortion,attack,"If you believe in an absolute right and wrong, then prove that those exist. You can't, can you? It mostly comes down to opinion and personal preference. People certainly have trends in what they consider right and wrong, but there has been no evidence to prove one particular path uniquely right.
When laws do not infringe on anyone's constitutional rights, then often simple majorities rule and the law is never challenged. However, when laws do infringe on people's cherished rights, then those laws are often challenged in court and the reasons presented in court for the law then cannot be purely based on a particular religious point of view.",105,106,topic_stance_votes_2
106,Removing the fetus without death,abortion,attack,"the ability to prove would require there to be an absolute. So why would you ask me to prove if you don't believe in an absolute. Furthermore, even without proving doesn't mean there isn't an abosolute.
The reason for a state rep voting on a law does not violate the 1st amendment. Establishing a religion or preventing free exercise of one does. This would be saying the Church of England is the official church of the USA and all muslims can't practice their religion here. A very simple amendment that doesn't stretch beyond what is says. What you suggest actually violates the ""free exercise"" part of that amendment.",106,107,topic_stance_votes_1
107,Removing the fetus without death,abortion,attack,"You claimed that your ethics were not simply a matter of opinion but that you at least partially try to follow an absolute set of ethics which you believe exists. If you have no evidence for that absolute ethics, then that simply leaves you back at the starting point - your ethics, like mine and everyone elses, are a matter of opinion.
Imposing aspects of a religion on the whole populace is also covered under that first ammendment. For example, if one tried to impose 90% of the rules of the Church of England on the populace, do you really think that that would be allowed under the constitution. Within your arguement, it sounds like you think it would be allowed. I know that different justices have different points of view, just as with certain other ammendments. It is all a matter of interpretation.",107,108,topic_stance_votes_2
108,Removing the fetus without death,abortion,attack,"No, as I said, a proof is an absolute..so if you ask for proof that an absolute can exist you already accepted that one in fact does exist.
I would say 90% of the church of Englands rules are put onto to the people. Amendments can't be skewed to mean anything other than what they say...why? There is no basis for doing so! The 1st amendment is very clear....no establishing and no violation of free exercise. If a law said ""the Christian God is the only true God"" than this would violate the 1st amendment. It is a very long stretch to say ""can't respect establishment of religion"" means can't pass a law if someone feels its right based on religious reasons. A good example might be passing a law limiting childrens access to porn. If every state rep said ""porn is against my religious views therefore pass"" then this wouldn't be a violation of the 1st amendment even if challenged.",108,109,topic_stance_votes_1
109,Removing the fetus without death,abortion,attack,"That doesn't make logical sense. You claimed that an absolute ethical path exists and that you at least partially try to follow it. I challenged you to present evidence to support that assertion, knowing full well that you did not have such evidence and that, therefore, your claim that your ethical stance was something other than opinion was false.
The main reason that our Supreme Court exists is because interpretation of the constitution is not as straight forward as you would like it to be. Different justices, all of which have studied the Constitution in depth, have different interpretations. As it stands now, there seems to be a general understanding of separation of church and state based on the constitution. If the new justices that Bush appointed start changing that accepted doctrine, then that will spell a certain type of doom for the freedoms we have enjoyed in this country for over two centuries. I suspect that this is a subject that we will not resolve and, to be honest, I simply don't feel like going around in circles.",109,110,topic_stance_votes_2
110,Removing the fetus without death,abortion,attack,"I'm frist trying to see if you believe absolutes exists...if not, then what good would a proof do when you don't believe in them?
I think it is more straight forward than what you think it is. 
Of course they do..with the living constitution, you could have 9 different interpretations. This is only a recent thing however...prior to that, the justices tended to stick with the same way of figuring out questions.
yeah, as it stands now...tomorrow we could have no separation. I love constitutions that evolve :)
You mean it would spell doom for the judge created ""freedoms"" we have enjoyed the last 50 years.
Well you can't win an argument with a constitution that has no meaning (in the view of the living constitutionalist). My understanding and the understanding of most judges prior to the early to mid 1900s was that words have meaning and that judges should all stick to the same standards and be consistent with it. Non of this ""well its unconstitutional today but maybe tomorrow it will be constitutional"".",110,111,topic_stance_votes_1
111,Removing the fetus without death,abortion,support,"Why do what you mentioned?
Annie",1,112,topic_stance_votes_2
112,Removing the fetus without death,abortion,attack,"No, I don't think that an absolute ethical system exists. I believe that there are trends in human nature that lead to certain ethical stances (ex. against murder of innocents) that are general to a large percentage of the world's population, but the specifics of an ethical system depend on both people's assumptions about their world and the goals that they cherish. THis can lead to a fairly wide range of valid ethical systems. People have their own preferences, as you do and I do, but that does not make those stances absolute.
As for my asking you for proof, as I said before, I did not ask you for proof because I believe an absolute ethical system exist. I asked you for proof to show that your arguement was false - i.e. your arguement that your ethical system is not purely opinion. I knew perfectly well that you had no evidence of an absolute ethical system. How do I know that? Because there is no absolute ethical system - no one has ever come up with an arguement with evidence which supports just one.
As for the issues of the constitution, you take a literal reading of the constitution, as do some justices. Other justices do not take a literal reading. Historically, the interpretations have been more mixed than you think. Anyway, the leading interpretations of the constitution unfortunately seem more determined by politics than by substance. I would not be too optimistic if I were you about possible changes to the laws of this country based on the religious right stance of Bush and other neocons. The only reason he won is that he was able to convince the vast stretch of moderates in this country that he was not dangerously extreme and that he was perceived (wrongly in my opinion) as being better at keeping terrorism at bay. If religious right stances start to become law, the Neocons will loose their power VERY quickly.
As it is, Bush's popularity rating is only at 32% - the tide is turning :)",111,113,topic_stance_votes_2
